2025-07-13 13:47:21.316 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:117 - maas/ext/maas/scripts/optimized/MATH/train/round_8
2025-07-13 22:15:10.712 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:15:12.915 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:15:12.915 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:15:18.417 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:15:18.417 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:15:27.023 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:15:27.024 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:15:35.395 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:15:44.304 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:15:44.305 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:15:45.908 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:15:45.908 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:15:47.750 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:15:47.750 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:15:47.751 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:15:51.309 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:15:51.310 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:15:51.311 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 5 Loss does not require grad and was skipped.
2025-07-13 22:16:00.287 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:00.287 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:00.309 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:16:00.687 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:16:05.403 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:05.404 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:11.687 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:16:17.372 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:16:17.373 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:16:17.373 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 6 Loss does not require grad and was skipped.
2025-07-13 22:16:21.075 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:21.075 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:21.086 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:16:22.664 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:16:27.840 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:27.840 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:29.676 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:29.677 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:34.729 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:34.729 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:39.864 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:39.864 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:46.059 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:16:46.059 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:16:46.085 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:17:01.370 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:01.370 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:01.400 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:17:01.401 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:17:01.402 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 7 Loss does not require grad and was skipped.
2025-07-13 22:17:07.111 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:07.111 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:07.131 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:17:21.965 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:21.966 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:24.603 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:24.603 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:32.751 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:17:36.322 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:36.322 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:47.066 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:47.066 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:47.134 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:17:52.050 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:52.051 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:57.583 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:17:57.583 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:17:57.679 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:17:57.680 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:17:57.680 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 8 Loss does not require grad and was skipped.
2025-07-13 22:18:38.396 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:18:38.396 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:18:50.397 | INFO     | maas.ext.maas.benchmark.humaneval:evaluate_problem:159 - Maximum retries reached. Skipping this sample. Error: not enough values to unpack (expected 4, got 3)
2025-07-13 22:18:50.398 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:18:50.399 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:215 - Repetition 1: Batch 9 Loss does not require grad and was skipped.
2025-07-13 22:18:50.451 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/HumanEval/train/round_1/0.00000_20250713_221850.csv
2025-07-13 22:18:50.451 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:258 - Average score on HumanEval dataset: 0.00000
2025-07-13 22:18:50.628 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Saved controller parameters to maas/ext/maas/scripts/optimized/HumanEval/train/round_1/HumanEval_controller_sample4.pth
2025-07-13 22:18:50.628 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:265 - Successfully Finish Training
2025-07-13 22:18:50.630 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.0
2025-07-13 22:21:11.834 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:117 - maas/ext/maas/scripts/optimized/MATH/train/round_11
2025-07-13 22:21:11.916 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:144 - Starting training repetition 1/4
2025-07-13 22:21:32.565 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:21:32.792 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:23:18.949 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:23:18.949 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:23:25.616 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:23:25.616 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:24:16.780 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
2025-07-13 22:24:16.782 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:24:17.025 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 1 RL Loss: 3.2894, VAE Loss: 0.0100, Total: 3.2894
2025-07-13 22:24:40.131 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:24:40.131 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:24:55.443 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:24:55.443 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:26:49.734 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:26:49.735 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:26:54.177 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:26:54.177 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:29:02.109 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:29:02.131 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 2 RL Loss: 3.8411, VAE Loss: 0.0100, Total: 3.8411
2025-07-13 22:30:10.677 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:30:10.677 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:31:08.436 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:31:08.458 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 3 RL Loss: 2.1570, VAE Loss: 0.0100, Total: 2.1570
2025-07-13 22:31:31.362 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:31:31.366 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:31:39.074 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:31:39.075 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:33:12.814 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:33:12.838 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 4 RL Loss: 5.4052, VAE Loss: 0.0101, Total: 5.4052
2025-07-13 22:33:43.056 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:33:43.056 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:36:14.933 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:36:14.953 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 5 RL Loss: 4.7234, VAE Loss: 0.0101, Total: 4.7234
2025-07-13 22:38:22.880 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:38:22.899 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 6 RL Loss: 3.6805, VAE Loss: 0.0101, Total: 3.6805
2025-07-13 22:40:01.204 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:40:01.205 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:41:48.770 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:41:48.792 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 7 RL Loss: 5.5907, VAE Loss: 0.0101, Total: 5.5907
2025-07-13 22:44:59.065 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:44:59.092 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 8 RL Loss: 4.9393, VAE Loss: 0.0102, Total: 4.9393
2025-07-13 22:46:16.761 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:46:16.762 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:48:56.107 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:48:56.107 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 22:48:56.127 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:48:56.161 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 9 RL Loss: 3.8520, VAE Loss: 0.0102, Total: 3.8520
2025-07-13 22:53:51.994 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 22:53:52.013 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 10 RL Loss: 5.0063, VAE Loss: 0.0103, Total: 5.0063
2025-07-13 22:54:41.959 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 22:54:41.960 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 23:01:46.644 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 23:01:46.666 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 11 RL Loss: 2.9159, VAE Loss: 0.0103, Total: 2.9159
2025-07-13 23:04:02.994 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 23:04:03.013 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 12 RL Loss: 1.5019, VAE Loss: 0.0105, Total: 1.5019
2025-07-13 23:06:18.763 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 23:06:18.764 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 23:06:21.443 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 23:06:21.459 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 13 RL Loss: 1.5310, VAE Loss: 0.0107, Total: 1.5310
2025-07-13 23:06:56.720 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 23:06:56.752 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 14 RL Loss: 2.1204, VAE Loss: 0.0106, Total: 2.1204
2025-07-13 23:07:49.258 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-13 23:07:49.281 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:210 - Repetition 1: Batch 15 RL Loss: 2.7552, VAE Loss: 0.0106, Total: 2.7552
2025-07-13 23:08:14.083 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-13 23:08:14.084 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-13 23:14:23.540 | INFO     | maas.ext.maas.benchmark.math:evaluate_problem:147 - Maximum retries reached. Skipping this sample. Error: list index out of range
