2025-07-15 01:22:12.009 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:117 - maas/ext/maas/scripts/optimized/HumanEval/train/round_2
2025-07-15 22:25:30.348 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:25:30.378 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 28 RL Loss: 0.7759, VAE Loss: 0.0111, Total: 0.7759
2025-07-15 22:29:39.357 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:29:39.375 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 29 RL Loss: 0.7533, VAE Loss: 0.0114, Total: 0.7533
2025-07-15 22:30:23.594 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:183 - 开始计算log 和vae的loss了================================================================================================
2025-07-15 22:30:23.608 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:216 - Repetition 1: Batch 30 RL Loss: 1.4812, VAE Loss: 0.0112, Total: 1.4812
2025-07-15 22:30:24.074 | INFO     | maas.ext.maas.benchmark.benchmark:save_results_to_csv:86 - Results saved to maas/ext/maas/scripts/optimized/MATH/train/round_715/0.53782_20250715_223023.csv
2025-07-15 22:30:24.075 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:264 - Average score on MATH dataset: 0.53782
2025-07-15 22:30:24.282 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:270 - Saved controller parameters to maas/ext/maas/scripts/optimized/MATH/train/round_715/MATH_controller_sample1.pth
2025-07-15 22:30:24.282 | INFO     | maas.ext.maas.benchmark.benchmark:run_evaluation:271 - Successfully Finish Training
2025-07-15 22:30:24.298 | INFO     | maas.ext.maas.scripts.optimizer:optimize:96 - Score for round 1: 0.5378151260504201
2025-07-15 22:46:31.563 | INFO     | maas.ext.maas.scripts.optimizer:test:159 - maas/ext/maas/scripts/optimized/MATH/train/round_715/MATH_controller_sample1.pth
